"claim_id","probabilities"
71811,0.01
71812,0.006
71813,0.003
71814,0.001
71815,0.009
71816,0.001
71817,0.007
71818,0.005
71819,0.01
71820,0.011
71821,0.016
71822,0
71823,0.008
71824,0.001
71825,0.004
71826,0.002
71827,0.035
71828,0.003
71829,0.012
71830,0.029
71831,0.012
71832,0.001
71833,0.002
71834,0.002
71835,0.001
71836,0.006
71837,0.006
71838,0.005
71839,0
71840,0.002
71841,0.007
71842,0.064
71843,0.002
71844,0.004
71845,0.001
71846,0.004
71847,0.008
71848,0.005
71849,0.001
71850,0.016
71851,0.001
71852,0.007
71853,0.013
71854,0.009
71855,0.004
71856,0.008
71857,0.017
71858,0.003
71859,0.002
71860,0.002
71861,0.015
71862,0.039
71863,0.001
71864,0.001
71865,0.006
71866,0.037
71867,0.001
71868,0.039
71869,0.001
71870,0.001
71871,0.001
71872,0
71873,0.026
71874,0.004
71875,0.006
71876,0.005
71877,0.018
71878,0.036
71879,0.008
71880,0.021
71881,0.001
71882,0.016
71883,0.019
71884,0.003
71885,0.002
71886,0.008
71887,0.016
71888,0.036
71889,0.001
71890,0.016
71891,0.003
71892,0.004
71893,0.027
71894,0.003
71895,0.007
71896,0.001
71897,0.003
71898,0.025
71899,0.085
71900,0
71901,0.001
71902,0
71903,0.027
71904,0.003
71905,0.003
71906,0.011
71907,0.057
71908,0.004
71909,0.001
71910,0.004
71911,0.001
71912,0.022
71913,0.012
71914,0.002
71915,0.028
71916,0.045
71917,0.016
71918,0.026
71919,0.124
71920,0.009
71921,0.01
71922,0.015
71923,0.02
71924,0.003
71925,0
71926,0.065
71927,0.001
71928,0.021
71929,0
71930,0.017
71931,0.003
71932,0.002
71933,0.001
71934,0.004
71935,0.029
71936,0.006
71937,0.015
71938,0.005
71939,0.003
71940,0.001
71941,0.002
71942,0.002
71943,0.025
71944,0.001
71945,0.001
71946,0.004
71947,0.001
71948,0.002
71949,0.003
71950,0.002
71951,0.02
71952,0.021
71953,0.005
71954,0.002
71955,0.004
71956,0.004
71957,0.017
71958,0.055
71959,0.048
71960,0.008
71961,0.007
71962,0.006
71963,0.006
71964,0.003
71965,0
71966,0.002
71967,0.001
71968,0.001
71969,0.001
71970,0.005
71971,0.006
71972,0.105
71973,0.006
71974,0.005
71975,0.019
71976,0.023
71977,0.082
71978,0.018
71979,0.022
71980,0.228
71981,0.014
71982,0.001
71983,0.016
71984,0.016
71985,0.006
71986,0.011
71987,0.004
71988,0.002
71989,0.006
71990,0.013
71991,0.021
71992,0.002
71993,0.004
71994,0.033
71995,0.001
71996,0.021
71997,0.001
71998,0.001
71999,0.003
72000,0.004
72001,0.004
72002,0.006
72003,0
72004,0.001
72005,0.009
72006,0.024
72007,0.002
72008,0
72009,0.002
72010,0.001
72011,0.001
72012,0.009
72013,0.043
72014,0.011
72015,0.051
72016,0.016
72017,0.004
72018,0.002
72019,0.003
72020,0.012
72021,0.061
72022,0.048
72023,0.002
72024,0.006
72025,0.039
72026,0.005
72027,0.008
72028,0.027
72029,0.007
72030,0.019
72031,0.002
72032,0.049
72033,0.008
72034,0.011
72035,0.007
72036,0.003
72037,0.003
72038,0.009
72039,0.004
72040,0.008
72041,0.019
72042,0.002
72043,0.002
72044,0.017
72045,0.017
72046,0
72047,0.003
72048,0.001
72049,0.002
72050,0.005
72051,0.044
72052,0.019
72053,0.001
72054,0.011
72055,0.023
72056,0.002
72057,0.005
72058,0.017
72059,0
72060,0.002
72061,0.01
72062,0.004
72063,0.016
72064,0.005
72065,0.036
72066,0.006
72067,0
72068,0.032
72069,0.037
72070,0.004
72071,0.009
72072,0.009
72073,0.037
72074,0
72075,0.057
72076,0.011
72077,0
72078,0.006
72079,0.026
72080,0.074
72081,0.003
72082,0
72083,0.003
72084,0.005
72085,0.003
72086,0
72087,0.005
72088,0
72089,0.018
72090,0.003
72091,0.019
72092,0.01
72093,0.007
72094,0
72095,0.037
72096,0.001
72097,0.018
72098,0.019
72099,0.001
72100,0.014
72101,0.006
72102,0.002
72103,0.001
72104,0.004
72105,0
72106,0.005
72107,0.004
72108,0.006
72109,0.033
72110,0.002
72111,0.028
72112,0.001
72113,0.001
72114,0.001
72115,0.015
72116,0.004
72117,0
72118,0.003
72119,0.01
72120,0.002
72121,0.01
72122,0.007
72123,0
72124,0.004
72125,0.001
72126,0.001
72127,0.008
72128,0.017
72129,0.024
72130,0.021
72131,0.003
72132,0
72133,0.003
72134,0.005
72135,0.002
72136,0.019
72137,0.019
72138,0
72139,0
72140,0
72141,0.006
72142,0.023
72143,0
72144,0.01
72145,0.008
72146,0.008
72147,0.103
72148,0.001
72149,0.025
72150,0.003
72151,0
72152,0.014
72153,0.006
72154,0.004
72155,0.006
72156,0.024
72157,0.015
72158,0.004
72159,0.012
72160,0.004
72161,0.005
72162,0.005
72163,0.005
72164,0.004
72165,0.018
72166,0.001
72167,0.005
72168,0.013
72169,0.009
72170,0
72171,0.024
72172,0.004
72173,0.018
72174,0.001
72175,0.003
72176,0.006
72177,0.001
72178,0.065
72179,0.016
72180,0.001
72181,0.011
72182,0.008
72183,0
72184,0.001
72185,0.042
72186,0.001
72187,0.031
72188,0.057
72189,0.008
72190,0.014
72191,0.004
72192,0.007
72193,0.004
72194,0.001
72195,0.01
72196,0.001
72197,0.04
72198,0.007
72199,0.005
72200,0.001
72201,0.008
72202,0.008
72203,0.003
72204,0.069
72205,0.001
72206,0
72207,0.007
72208,0.015
72209,0
72210,0.001
72211,0.018
72212,0.001
72213,0.001
72214,0.004
72215,0.001
72216,0.001
72217,0.003
72218,0.012
72219,0.022
72220,0.064
72221,0.007
72222,0.003
72223,0.002
72224,0.003
72225,0.007
72226,0.001
72227,0.001
72228,0.01
72229,0.001
72230,0.004
72231,0.002
72232,0
72233,0.002
72234,0.007
72235,0.001
72236,0.022
72237,0.005
72238,0.011
72239,0.001
72240,0
72241,0.001
72242,0.001
72243,0.013
72244,0.04
72245,0.006
72246,0.003
72247,0.005
72248,0.002
72249,0.001
72250,0.015
72251,0.015
72252,0.012
72253,0.008
72254,0.025
72255,0.003
72256,0.001
72257,0.033
72258,0.009
72259,0.012
72260,0.002
72261,0.001
72262,0
72263,0.005
72264,0.023
72265,0.005
72266,0.005
72267,0.003
72268,0.026
72269,0.002
72270,0.004
72271,0.018
72272,0.001
72273,0.005
72274,0.02
72275,0.004
72276,0
72277,0.009
72278,0.005
72279,0.015
72280,0.015
72281,0.016
72282,0.001
72283,0.001
72284,0.003
72285,0.007
72286,0.058
72287,0.002
72288,0.006
72289,0.007
72290,0.001
72291,0.011
72292,0.027
72293,0.002
72294,0
72295,0.026
72296,0
72297,0
72298,0.001
72299,0.006
72300,0.002
72301,0
72302,0.012
72303,0.003
72304,0.005
72305,0.014
72306,0.007
72307,0.006
72308,0.015
72309,0.006
72310,0.001
72311,0.002
72312,0.003
72313,0.003
72314,0.015
72315,0.031
72316,0.034
72317,0.053
72318,0.004
72319,0
72320,0.001
72321,0.008
72322,0.013
72323,0.025
72324,0.01
72325,0.001
72326,0.003
72327,0.005
72328,0.022
72329,0.015
72330,0.014
72331,0.019
72332,0.017
72333,0
72334,0.002
72335,0.007
72336,0.01
72337,0.001
72338,0.007
72339,0.004
72340,0.001
72341,0.001
72342,0
72343,0.001
72344,0.008
72345,0.002
72346,0.001
72347,0.001
72348,0.002
72349,0.003
72350,0.003
72351,0
72352,0.001
72353,0
72354,0.004
72355,0
72356,0.002
72357,0.007
72358,0.001
72359,0.024
72360,0.008
72361,0.022
72362,0.002
72363,0.006
72364,0.01
72365,0.071
72366,0.011
72367,0.004
72368,0.014
72369,0
72370,0.002
72371,0.015
72372,0.006
72373,0.005
72374,0.608
72375,0.014
72376,0.332
72377,0.021
72378,0.004
72379,0.035
72380,0.012
72381,0.016
72382,0.002
72383,0.004
72384,0.025
72385,0.028
72386,0.003
72387,0.013
72388,0.07
72389,0.01
72390,0.028
72391,0.004
72392,0.014
72393,0.004
72394,0.002
72395,0.004
72396,0.003
72397,0.009
72398,0.018
72399,0.002
72400,0.022
72401,0.001
72402,0.013
72403,0.006
72404,0.003
72405,0
72406,0.004
72407,0.088
72408,0.006
72409,0.022
72410,0.014
72411,0.007
72412,0.035
72413,0
72414,0.011
72415,0.016
72416,0.005
72417,0.006
72418,0.041
72419,0
72420,0.005
72421,0.009
72422,0.023
72423,0.015
72424,0.001
72425,0.01
72426,0.003
72427,0.04
72428,0.018
72429,0
72430,0.001
72431,0.002
72432,0.024
72433,0
72434,0.011
72435,0.001
72436,0.017
72437,0
72438,0.001
72439,0.002
72440,0.007
72441,0
72442,0
72443,0.042
72444,0.015
72445,0.009
72446,0.002
72447,0.014
72448,0.001
72449,0
72450,0.053
72451,0.003
72452,0.003
72453,0.001
72454,0.002
72455,0.001
72456,0.004
72457,0.003
72458,0
72459,0.021
72460,0.003
72461,0.001
72462,0.001
72463,0.001
72464,0.001
72465,0.001
72466,0.003
72467,0.001
72468,0.004
72469,0.005
72470,0.003
72471,0.006
72472,0.013
72473,0.001
72474,0.001
72475,0.013
72476,0
72477,0.002
72478,0.006
72479,0.004
72480,0.017
72481,0.026
72482,0.007
72483,0.08
72484,0.001
72485,0.005
72486,0
72487,0.017
72488,0.004
72489,0.006
72490,0.007
72491,0.005
72492,0.002
72493,0.014
72494,0.001
72495,0.005
72496,0.023
72497,0.002
72498,0.011
72499,0
72500,0.002
72501,0.003
72502,0.004
72503,0.005
72504,0.004
72505,0.013
72506,0
72507,0.004
72508,0.005
72509,0.045
72510,0.002
72511,0.003
72512,0.008
72513,0.001
72514,0.011
72515,0.043
72516,0.003
72517,0.001
72518,0.029
72519,0.007
72520,0.006
72521,0.003
72522,0.026
72523,0.024
72524,0.001
72525,0.001
72526,0.003
72527,0
72528,0.001
72529,0.001
72530,0.002
72531,0.026
72532,0.036
72533,0.005
72534,0.007
72535,0.001
72536,0.007
72537,0
72538,0.099
72539,0.006
72540,0.01
72541,0.069
72542,0.005
72543,0.002
72544,0.012
72545,0.004
72546,0.003
72547,0.001
72548,0.006
72549,0.036
72550,0.024
72551,0.002
72552,0.004
72553,0.022
72554,0.047
72555,0
72556,0.001
72557,0.001
72558,0.011
72559,0.019
72560,0.005
72561,0.049
72562,0.002
72563,0.012
72564,0.011
72565,0.049
72566,0.006
72567,0.006
72568,0.011
72569,0.002
72570,0
72571,0.006
72572,0.001
72573,0.005
72574,0
72575,0.008
72576,0.004
72577,0.008
72578,0.009
72579,0.008
72580,0.002
72581,0.021
72582,0.014
72583,0.014
72584,0.001
72585,0.009
72586,0.03
72587,0.003
72588,0.006
72589,0.018
72590,0.008
72591,0.004
72592,0.003
72593,0.002
72594,0.246
72595,0.012
72596,0
72597,0.014
72598,0.028
72599,0.002
72600,0.008
72601,0.178
72602,0.001
72603,0.009
72604,0.075
72605,0.001
72606,0.002
72607,0.011
72608,0.017
72609,0.009
72610,0.017
72611,0.017
72612,0.026
72613,0.013
72614,0.013
72615,0.013
72616,0.002
72617,0.005
72618,0.007
72619,0.009
72620,0.011
72621,0.051
72622,0.002
72623,0.001
72624,0.005
72625,0.002
72626,0
72627,0.004
72628,0
72629,0.012
72630,0.078
72631,0.018
72632,0.006
72633,0.003
72634,0.003
72635,0.001
72636,0.011
72637,0.025
72638,0.015
72639,0
72640,0.002
72641,0.019
72642,0.023
72643,0.003
72644,0.013
72645,0.002
72646,0
72647,0.013
72648,0.007
72649,0.009
72650,0.007
72651,0.015
72652,0.005
72653,0.001
72654,0.006
72655,0.01
72656,0.005
72657,0.005
72658,0.012
72659,0.038
72660,0
72661,0.002
72662,0.005
72663,0.005
72664,0.005
72665,0
72666,0.001
72667,0.007
72668,0.011
72669,0.002
72670,0.005
72671,0.062
72672,0
72673,0.007
72674,0.001
72675,0.004
72676,0
72677,0
72678,0.008
72679,0.002
72680,0.04
72681,0.029
72682,0.01
72683,0.017
72684,0.02
72685,0.002
72686,0.001
72687,0.01
72688,0.008
72689,0
72690,0.003
72691,0
72692,0.001
72693,0.001
72694,0
72695,0.049
72696,0.032
72697,0.002
72698,0
72699,0
72700,0.002
72701,0.002
72702,0.002
72703,0.002
72704,0.001
72705,0.006
72706,0.002
72707,0.001
72708,0.018
72709,0.002
72710,0.005
72711,0.011
72712,0.014
72713,0.003
72714,0.008
72715,0.002
72716,0
72717,0
72718,0.002
72719,0.002
72720,0
72721,0.001
72722,0
72723,0.024
72724,0.008
72725,0.035
72726,0.006
72727,0
72728,0
72729,0.003
72730,0.002
72731,0.002
72732,0.005
72733,0.006
72734,0.007
72735,0.002
72736,0.005
72737,0.004
72738,0
72739,0.001
72740,0
72741,0.014
72742,0.001
72743,0.022
72744,0.015
72745,0.095
72746,0.002
72747,0.009
72748,0.003
72749,0.007
72750,0.028
72751,0
72752,0.012
72753,0.001
72754,0.011
72755,0.051
72756,0.017
72757,0.015
72758,0.011
72759,0.014
72760,0.001
72761,0.004
72762,0.001
72763,0.008
72764,0.019
72765,0.003
72766,0.06
72767,0.064
72768,0.019
72769,0.008
72770,0.011
72771,0.078
72772,0.033
72773,0.003
72774,0
72775,0
72776,0.001
72777,0.001
72778,0.003
72779,0.027
72780,0.032
72781,0.011
72782,0.004
72783,0.023
72784,0.003
72785,0.017
72786,0.002
72787,0.002
72788,0
72789,0
72790,0.003
72791,0.011
72792,0.01
72793,0.051
72794,0.039
72795,0.003
72796,0.037
72797,0.011
72798,0.004
72799,0.015
72800,0.002
72801,0.005
72802,0.008
72803,0.031
72804,0.032
72805,0.007
72806,0.002
72807,0.003
72808,0.004
72809,0.009
72810,0.023
72811,0.021
72812,0.001
72813,0
72814,0.004
72815,0.005
72816,0.001
72817,0.003
72818,0.002
72819,0.002
72820,0.019
72821,0.001
72822,0.004
72823,0.04
72824,0.003
72825,0.011
72826,0.003
72827,0.008
72828,0.001
72829,0.008
72830,0.002
72831,0.007
72832,0.002
72833,0.002
72834,0
72835,0.021
72836,0.422
72837,0.005
72838,0.009
72839,0.009
72840,0.015
72841,0.016
72842,0.007
72843,0.004
72844,0.021
72845,0.01
72846,0.012
72847,0.296
72848,0.008
72849,0.016
72850,0.011
72851,0.049
72852,0.022
72853,0.006
72854,0.001
72855,0.04
72856,0.003
72857,0.014
72858,0.009
72859,0.012
72860,0.005
72861,0.013
72862,0.033
72863,0.002
72864,0.009
72865,0.007
72866,0
72867,0.055
72868,0.008
72869,0
72870,0.003
72871,0.019
72872,0.025
72873,0.008
72874,0.007
72875,0.007
72876,0.15
72877,0.016
72878,0.002
72879,0.043
72880,0.004
72881,0.006
72882,0.001
72883,0.01
72884,0.069
72885,0.025
72886,0.005
72887,0.007
72888,0.006
72889,0.004
72890,0.005
72891,0.017
72892,0.046
72893,0.004
72894,0
72895,0.007
72896,0.197
72897,0.007
72898,0
72899,0.003
72900,0.002
72901,0.003
72902,0.002
72903,0.002
72904,0.01
72905,0.001
72906,0.009
72907,0.048
72908,0.003
72909,0.006
72910,0.002
72911,0.028
72912,0.004
72913,0
72914,0
72915,0.006
72916,0.004
72917,0.001
72918,0
72919,0.032
72920,0.004
72921,0.001
72922,0.01
72923,0.004
72924,0.023
72925,0.028
72926,0.004
72927,0.038
72928,0.008
72929,0.008
72930,0.01
72931,0.002
72932,0
72933,0.009
72934,0.001
72935,0.009
72936,0.002
72937,0.001
72938,0.017
72939,0.002
72940,0.011
72941,0.004
72942,0.014
72943,0.007
72944,0.01
72945,0.004
72946,0.017
72947,0.077
72948,0.001
72949,0.013
72950,0.039
72951,0.002
72952,0.001
72953,0.011
72954,0.025
72955,0.007
72956,0.004
72957,0.01
72958,0.004
72959,0.01
72960,0.019
72961,0.003
72962,0
72963,0.009
72964,0.001
72965,0.001
72966,0.017
72967,0.013
72968,0.001
72969,0.031
72970,0.001
72971,0
72972,0.013
72973,0.008
72974,0.001
72975,0.008
72976,0.006
72977,0.026
72978,0.054
72979,0.011
72980,0.014
72981,0.001
72982,0.006
72983,0.004
72984,0.004
72985,0.006
72986,0.015
72987,0.001
72988,0.001
72989,0.002
72990,0.001
72991,0.003
72992,0.064
72993,0.012
72994,0.058
72995,0.005
72996,0.003
72997,0.005
72998,0.115
72999,0.001
73000,0.014
73001,0.013
73002,0.021
73003,0
73004,0.005
73005,0.001
73006,0.003
73007,0.052
73008,0.038
73009,0
73010,0.006
73011,0.011
73012,0.061
73013,0.008
73014,0.002
73015,0.06
73016,0.005
73017,0.018
73018,0.004
73019,0.008
73020,0.014
73021,0
73022,0.001
73023,0.003
73024,0.006
73025,0.019
73026,0.017
73027,0.019
73028,0.004
73029,0.003
73030,0.011
73031,0.018
73032,0
73033,0.005
73034,0
73035,0
73036,0.061
73037,0.019
73038,0.003
73039,0.014
73040,0.023
73041,0
73042,0.005
73043,0.004
73044,0.009
73045,0.008
73046,0.002
73047,0.005
73048,0.004
73049,0.004
73050,0.001
73051,0.011
73052,0.001
73053,0.035
73054,0.001
73055,0.004
73056,0.006
73057,0.009
73058,0.001
73059,0.016
73060,0.001
73061,0.007
73062,0.005
73063,0.005
73064,0
73065,0.004
73066,0
73067,0.024
73068,0
73069,0.015
73070,0.024
73071,0.003
73072,0
73073,0.002
73074,0.002
73075,0.057
73076,0.029
73077,0.002
73078,0
73079,0.007
73080,0.007
73081,0.002
73082,0.017
73083,0.025
73084,0.02
73085,0.004
73086,0.074
73087,0.006
73088,0.001
73089,0.001
73090,0.073
73091,0.019
73092,0.001
73093,0.146
73094,0.006
73095,0.001
73096,0.007
73097,0.004
73098,0.006
73099,0.003
73100,0.019
73101,0.015
73102,0.006
73103,0.004
73104,0.014
73105,0.016
73106,0.003
73107,0.002
73108,0.001
73109,0.002
73110,0.015
73111,0.003
73112,0.001
73113,0.064
73114,0.115
73115,0.006
73116,0.005
73117,0.019
73118,0.001
73119,0.004
73120,0
73121,0.003
73122,0.001
73123,0.008
73124,0.002
73125,0.004
73126,0.01
73127,0.061
73128,0.009
73129,0.019
73130,0.082
73131,0.022
73132,0.002
73133,0
73134,0.004
73135,0
73136,0.046
73137,0.006
73138,0.001
73139,0.009
73140,0.006
73141,0.016
73142,0.008
73143,0.006
73144,0.002
73145,0.029
73146,0.004
73147,0.017
73148,0.017
73149,0.001
73150,0.006
73151,0.012
73152,0.01
73153,0.009
73154,0.007
73155,0.048
73156,0.008
73157,0
73158,0.021
73159,0.014
73160,0.002
73161,0.011
73162,0.01
73163,0.002
73164,0
73165,0.005
73166,0
73167,0.027
73168,0.018
73169,0.049
73170,0.037
73171,0.041
73172,0
73173,0.004
73174,0.006
73175,0
73176,0.031
73177,0.006
73178,0.008
73179,0.005
73180,0.009
73181,0.008
73182,0
73183,0.031
73184,0.003
73185,0.005
73186,0
73187,0.011
73188,0.002
73189,0.001
73190,0.005
73191,0.008
73192,0.001
73193,0
73194,0
73195,0.001
73196,0.001
73197,0.003
73198,0
73199,0.003
73200,0.008
73201,0.004
73202,0.009
73203,0.042
73204,0.005
73205,0
73206,0.003
73207,0.004
73208,0.001
73209,0
73210,0.002
73211,0.006
73212,0.018
73213,0.005
73214,0.018
73215,0.004
73216,0.001
73217,0.006
73218,0.009
73219,0.013
73220,0.074
73221,0.042
73222,0.005
73223,0.001
73224,0.017
73225,0.001
73226,0.007
73227,0.004
73228,0.008
73229,0
73230,0.007
73231,0.007
73232,0
73233,0
73234,0.004
73235,0.01
73236,0.026
73237,0.001
73238,0.006
73239,0.021
73240,0.032
73241,0.035
73242,0.064
73243,0.007
73244,0.001
73245,0.049
73246,0.003
73247,0.009
73248,0.003
73249,0.001
73250,0.018
73251,0
73252,0.02
73253,0.026
73254,0.015
73255,0.004
73256,0.007
73257,0.008
73258,0.006
73259,0.008
73260,0.003
73261,0.003
73262,0.045
73263,0.036
73264,0.015
73265,0.036
73266,0.003
73267,0.004
73268,0
73269,0.003
73270,0.017
73271,0.006
73272,0.018
73273,0.011
73274,0.008
73275,0.008
73276,0.003
73277,0.004
73278,0.004
73279,0.001
73280,0.006
73281,0.013
73282,0.002
73283,0.006
73284,0.001
73285,0.002
73286,0.008
73287,0.001
73288,0.003
73289,0.008
73290,0.002
73291,0.018
73292,0.005
73293,0.001
73294,0.003
73295,0.002
73296,0.003
73297,0.065
73298,0.001
73299,0.009
73300,0.002
73301,0.042
73302,0.009
73303,0.008
73304,0.001
73305,0.002
73306,0.034
73307,0.008
73308,0.007
73309,0.009
73310,0.002
73311,0.029
73312,0.002
73313,0.037
73314,0.007
73315,0.011
73316,0.017
73317,0.112
73318,0.008
73319,0.031
73320,0.061
73321,0.018
73322,0.005
73323,0.001
73324,0.001
73325,0.005
73326,0.003
73327,0.002
73328,0.007
73329,0.04
73330,0.001
73331,0
73332,0.003
73333,0.01
73334,0.01
73335,0.002
73336,0.005
73337,0
73338,0.011
73339,0.017
73340,0.009
73341,0.038
73342,0.002
73343,0.015
73344,0.013
73345,0.008
73346,0.001
73347,0.013
73348,0.009
73349,0.018
73350,0.011
73351,0.013
73352,0.005
73353,0.004
73354,0.016
73355,0
73356,0.004
73357,0.001
73358,0.003
73359,0
73360,0.009
73361,0.003
73362,0
73363,0.001
73364,0
73365,0.029
73366,0.003
73367,0.004
73368,0.007
73369,0
73370,0.019
73371,0.003
73372,0.002
73373,0
73374,0.021
73375,0.009
73376,0.002
73377,0
73378,0.002
73379,0.001
73380,0.004
73381,0.007
73382,0
73383,0.022
73384,0
73385,0.002
73386,0
73387,0.006
73388,0.014
73389,0.002
73390,0.003
73391,0.01
73392,0.002
73393,0
73394,0.017
73395,0.01
73396,0.032
73397,0.001
73398,0.001
73399,0.026
73400,0.001
73401,0.006
73402,0
73403,0.004
73404,0.002
73405,0.017
73406,0.001
73407,0.003
73408,0.002
73409,0.027
73410,0.008
73411,0.002
73412,0.002
73413,0.001
73414,0.02
73415,0.024
73416,0.012
73417,0.01
73418,0.002
73419,0.03
73420,0.002
73421,0.002
73422,0.028
73423,0.03
73424,0.003
73425,0.008
73426,0.03
73427,0.04
73428,0.002
73429,0.066
73430,0.003
73431,0.007
73432,0.001
73433,0
73434,0
73435,0.006
73436,0.002
73437,0.017
73438,0.002
73439,0.002
73440,0.003
73441,0.033
73442,0.007
73443,0.014
73444,0.006
73445,0.006
73446,0.012
73447,0
73448,0.002
73449,0.005
73450,0.013
73451,0
73452,0.005
73453,0.014
73454,0.01
73455,0.014
73456,0.038
73457,0.01
73458,0.002
73459,0.025
73460,0.011
73461,0.021
73462,0.004
73463,0.01
73464,0.004
73465,0.045
73466,0.002
73467,0.002
73468,0
73469,0
73470,0.016
73471,0.003
73472,0.002
73473,0.006
73474,0.002
73475,0.004
73476,0
73477,0.013
73478,0.006
73479,0
73480,0.005
73481,0.008
73482,0.016
73483,0.004
73484,0.019
73485,0.012
73486,0.006
73487,0.009
73488,0.001
73489,0.003
73490,0.026
73491,0.043
73492,0.003
73493,0.008
73494,0.027
73495,0.029
73496,0
73497,0.012
73498,0
73499,0.005
73500,0
73501,0.001
73502,0.002
73503,0
73504,0.005
73505,0.003
73506,0.007
73507,0.005
73508,0.024
73509,0.005
73510,0.009
73511,0.009
73512,0.004
73513,0.001
73514,0.006
73515,0
73516,0.045
73517,0.002
73518,0.007
73519,0.001
73520,0.003
73521,0.003
73522,0
73523,0.351
73524,0.003
73525,0
73526,0.001
73527,0.019
73528,0.004
73529,0.017
73530,0.012
73531,0.035
73532,0.029
73533,0.011
73534,0.002
73535,0.006
73536,0.013
73537,0.027
73538,0.011
73539,0.006
73540,0.003
73541,0.003
73542,0.002
73543,0.01
73544,0.017
73545,0.009
73546,0.019
73547,0
73548,0
73549,0.005
73550,0
73551,0
73552,0
73553,0.028
73554,0.001
73555,0
73556,0.006
73557,0.003
73558,0.005
73559,0.001
73560,0.047
73561,0.012
73562,0
73563,0
73564,0.01
73565,0
73566,0.002
73567,0.004
73568,0.001
73569,0
73570,0
73571,0.002
73572,0.001
73573,0.005
73574,0.014
73575,0.004
73576,0.002
73577,0.006
73578,0.004
73579,0.004
73580,0.001
73581,0
73582,0
73583,0.039
73584,0.023
73585,0.018
73586,0
73587,0.01
73588,0.001
73589,0.013
73590,0.017
73591,0.008
73592,0.005
73593,0.005
73594,0.005
73595,0.004
73596,0.02
73597,0.005
73598,0.002
73599,0.01
73600,0.024
73601,0.003
73602,0.006
73603,0.001
73604,0.001
73605,0.075
73606,0.007
73607,0
73608,0.005
73609,0.006
73610,0.01
73611,0.01
73612,0.001
73613,0.002
73614,0.001
73615,0.002
73616,0.002
73617,0.029
73618,0.005
73619,0.018
73620,0.003
73621,0.009
73622,0.002
73623,0.011
73624,0.003
73625,0.003
73626,0.013
73627,0.007
73628,0.001
73629,0.002
73630,0.002
73631,0.022
73632,0.003
73633,0
73634,0.001
73635,0.019
73636,0
73637,0
73638,0.003
73639,0.004
73640,0
73641,0.002
73642,0.001
73643,0.007
73644,0
73645,0.019
73646,0.041
73647,0
73648,0.01
73649,0.001
73650,0.006
73651,0.035
73652,0.002
73653,0.003
73654,0
73655,0.006
73656,0.005
73657,0.005
73658,0.001
73659,0.005
73660,0.002
73661,0.027
73662,0.011
73663,0.002
73664,0.003
73665,0.002
73666,0.003
73667,0.002
73668,0.009
73669,0.001
73670,0.003
73671,0.004
73672,0.004
73673,0
73674,0.009
73675,0.04
73676,0.003
73677,0.049
73678,0.009
73679,0.062
73680,0.007
73681,0
73682,0
73683,0.002
73684,0
73685,0.007
73686,0.004
73687,0.004
73688,0.011
73689,0.004
73690,0.002
73691,0
73692,0.004
73693,0.007
73694,0.002
73695,0.005
73696,0.036
73697,0.002
73698,0.007
73699,0.002
73700,0.007
73701,0.001
73702,0.009
73703,0.009
73704,0.002
73705,0.002
73706,0.001
73707,0.001
73708,0
73709,0.01
73710,0.011
73711,0.004
73712,0.052
73713,0.008
73714,0.003
73715,0.004
73716,0.002
73717,0.004
73718,0.007
73719,0.011
73720,0.001
73721,0.008
73722,0.001
73723,0.034
73724,0.011
73725,0.005
73726,0.093
73727,0.005
73728,0.007
73729,0.056
73730,0.017
73731,0.02
73732,0.032
73733,0.002
73734,0.017
73735,0.014
73736,0.004
73737,0.008
73738,0.004
73739,0.005
73740,0.003
73741,0.002
73742,0.001
73743,0.048
73744,0
73745,0.012
73746,0.012
73747,0.007
73748,0.013
73749,0.052
73750,0.035
73751,0.009
73752,0.418
73753,0.007
73754,0.006
73755,0.024
73756,0.01
73757,0.022
73758,0.169
73759,0.002
73760,0.004
73761,0.023
73762,0.001
73763,0.004
73764,0.003
73765,0
73766,0.005
73767,0.024
73768,0.007
73769,0.006
73770,0.002
73771,0.018
73772,0.002
73773,0.088
73774,0.002
73775,0.002
73776,0.007
73777,0.006
73778,0.001
73779,0.009
73780,0.014
73781,0.013
73782,0.002
73783,0.036
73784,0.009
73785,0.006
73786,0.009
73787,0
73788,0.001
73789,0.002
73790,0.007
73791,0.006
73792,0.046
73793,0.027
73794,0.002
73795,0.001
73796,0
73797,0.001
73798,0.001
73799,0.001
73800,0.001
73801,0.015
73802,0.006
73803,0.004
73804,0.002
73805,0.002
73806,0.003
73807,0.031
73808,0.004
73809,0.005
73810,0.003
73811,0.002
73812,0.006
73813,0.007
73814,0.007
73815,0.005
73816,0.007
73817,0.002
73818,0.044
73819,0
73820,0.008
73821,0
73822,0.009
73823,0.014
73824,0.005
73825,0.006
73826,0.001
73827,0
73828,0.047
73829,0.003
73830,0.011
73831,0.008
73832,0.002
73833,0.019
73834,0.003
73835,0.005
73836,0.002
73837,0.008
73838,0.013
73839,0
73840,0.001
73841,0
73842,0.007
73843,0.001
73844,0.007
73845,0.002
73846,0
73847,0
73848,0.003
73849,0.016
73850,0.006
73851,0.01
73852,0.015
73853,0.009
73854,0.013
73855,0.008
73856,0.017
73857,0.002
73858,0
73859,0.023
73860,0.004
73861,0.005
73862,0
73863,0.011
73864,0.002
73865,0.007
73866,0.003
73867,0.001
